,city_ascii,state_id,state_name,lat,lng,id,url
0,New York,NY,New York,40.6943,-73.9249,1840034016,https://lh5.googleusercontent.com/p/AF1QipMBjHDrwbysjbBLdfMUOZRxutj8aT8JA36ls7yk=w408-h306-k-no
1,Los Angeles,CA,California,34.1139,-118.4068,1840020491,https://lh5.googleusercontent.com/p/AF1QipN75DA8ctqcmcFY-rlIeTjeceInUiJVznuX1k_n=w408-h448-k-no
2,Chicago,IL,Illinois,41.8373,-87.6862,1840000494,https://lh5.googleusercontent.com/p/AF1QipNWmtmZLrwTulMG0IwyWoHdQ7JDFe6lmEgZhM2l=w408-h409-k-no
3,Miami,FL,Florida,25.7839,-80.2102,1840015149,https://lh5.googleusercontent.com/p/AF1QipPeVKDcjZ0HLwrcwqzGfvTDBDfc1XaxUu_x37Am=w408-h544-k-no
4,Dallas,TX,Texas,32.7936,-96.7662,1840019440,https://lh5.googleusercontent.com/p/AF1QipOt1UnoCsDIWArvZTp68i27NpIldw8mYjd85Uk8=w408-h544-k-no
5,Philadelphia,PA,Pennsylvania,40.0077,-75.1339,1840000673,https://lh5.googleusercontent.com/p/AF1QipOxERJUZYLQtMbMETzcf-g3EsyyLX5JAsvAWXc=w480-h240-k-no
6,Houston,TX,Texas,29.7863,-95.3889,1840020925,https://lh5.googleusercontent.com/p/AF1QipOOZzAodzksrgZhJprbBbxJJMehZxe6FjviRr9g=w408-h408-k-no
7,Atlanta,GA,Georgia,33.7627,-84.4224,1840013660,https://lh5.googleusercontent.com/p/AF1QipO5QUiPJt1TwglNY1oP521iJwUDZnvSVFBcpgvk=w426-h240-k-no
8,Washington,DC,District of Columbia,38.9047,-77.0163,1840006060,https://lh5.googleusercontent.com/p/AF1QipMm90MHyM6p8anl42ft2QveJboh7j2blXyNW8f5=w408-h271-k-no
9,Boston,MA,Massachusetts,42.3188,-71.0846,1840000455,https://lh5.googleusercontent.com/p/AF1QipPz8wUGbyEtpQONusnY2gaWyQ8OpvHLwaYVeKV4=w408-h544-k-no
10,Phoenix,AZ,Arizona,33.5722,-112.0891,1840020568,https://lh5.googleusercontent.com/p/AF1QipNwd59IGwKpJngW0t2z1CknzwmtOZmzkxPhQeed=w408-h725-k-no
11,Seattle,WA,Washington,47.6211,-122.3244,1840021117,https://lh5.googleusercontent.com/p/AF1QipMB3Ez4VwDJth6mRefvKOHwi93IP-qepGltxdVB=w408-h306-k-no
12,San Francisco,CA,California,37.7562,-122.443,1840021543,https://lh5.googleusercontent.com/p/AF1QipOwQY9JLIJo_3wueM3z4TWsKil-Nrtub9F0YRHX=w426-h240-k-no
13,Detroit,MI,Michigan,42.3834,-83.1024,1840003971,https://lh5.googleusercontent.com/p/AF1QipOMgX9INfAknfPWlRqFwYxFt8bWbgKwBqHsl2YT=w408-h544-k-no
14,San Diego,CA,California,32.8312,-117.1225,1840021990,https://lh5.googleusercontent.com/p/AF1QipN4EYhYr3UCDVVsxiwpXERSsYjn3O4TKh3FMiAt=w408-h306-k-no
15,Minneapolis,MN,Minnesota,44.9635,-93.2678,1840007830,https://lh5.googleusercontent.com/p/AF1QipPq1YHxdwFymO8eV1a-jKo0ixJAxW2gijbF0wWg=w408-h544-k-no
16,Tampa,FL,Florida,27.9942,-82.4451,1840015982,https://lh5.googleusercontent.com/p/AF1QipNZg0MO-5Gp8f9jUglTTt-ADd6KBvO0FIrQ422j=w408-h306-k-no
17,Denver,CO,Colorado,39.7621,-104.8759,1840018789,https://lh5.googleusercontent.com/p/AF1QipOg0Qrvyq8e19WVRgss5EgViIv6R8n6DB6YwjSp=w408-h306-k-no
18,Brooklyn,NY,New York,40.6501,-73.9496,1840034030,https://lh5.googleusercontent.com/p/AF1QipPe489KbxTBk39WlWVsvRIvN7e05pGuuAgytzHC=w408-h408-k-no
19,Queens,NY,New York,40.7498,-73.7976,1840034002,https://lh5.googleusercontent.com/p/AF1QipO0i7uicZG0p2ixjbRRGGVV0Dj94t7KNLMCxbyf=w408-h354-k-no
20,Riverside,CA,California,33.9381,-117.3948,1840020551,https://lh5.googleusercontent.com/p/AF1QipO4Z-uDbJIKAO--NUqncIHUuflHZd_aY8Ysy1e4=w408-h544-k-no
21,Baltimore,MD,Maryland,39.3051,-76.6144,1840001592,https://lh5.googleusercontent.com/p/AF1QipPUe4uJcHjNnWAU-oGpY63YmI5T2eWKDaptqeqg=w408-h544-k-no
22,Las Vegas,NV,Nevada,36.2333,-115.2654,1840020364,https://lh5.googleusercontent.com/p/AF1QipPUEHSXnDw5oMlzQhHIzDdi6p3aSvVfQCxjEa4s=w408-h304-k-no
23,Portland,OR,Oregon,45.5372,-122.65,1840019941,https://lh5.googleusercontent.com/p/AF1QipPo57HHxl6pDlf6tYlCzx1uY0cjZD9Qaov0jGzY=w408-h543-k-no
24,San Antonio,TX,Texas,29.4658,-98.5253,1840022220,https://lh5.googleusercontent.com/p/AF1QipMtMuzBO553Y57MiBfnEMOx1iDqq981OvuRA0nx=w408-h272-k-no
25,St. Louis,MO,Missouri,38.6358,-90.2451,1840001651,https://lh5.googleusercontent.com/p/AF1QipPqEjTIUN-HhUKbj0SWYuakJ23y_meM4xQecx-u=w408-h306-k-no
26,Sacramento,CA,California,38.5667,-121.4683,1840021491,https://lh5.googleusercontent.com/p/AF1QipOvbot1eB5rHwuZwJNblk36e_dNeQ2K7NGXbztg=w512-h240-k-no
27,Orlando,FL,Florida,28.4772,-81.3369,1840015099,https://lh5.googleusercontent.com/p/AF1QipP2RgDCoUgqS_TUalUZSKlVRK5kkS4VNDuCEMqs=w408-h306-k-no
28,San Jose,CA,California,37.3019,-121.8486,1840021570,https://lh5.googleusercontent.com/p/AF1QipOUF4sbaprxP0EDfsRX1nIICmqcy0i49hYIm6_Q=w408-h306-k-no
29,Cleveland,OH,Ohio,41.4767,-81.6804,1840000596,https://lh5.googleusercontent.com/p/AF1QipOXcNVQnEGFTu9C_Lqwv_sKM-5ZAx3aDZ82ITsV=w426-h240-k-no
30,Pittsburgh,PA,Pennsylvania,40.4396,-79.9762,1840001254,https://lh5.googleusercontent.com/p/AF1QipPre94hG-Gq_RCYpo4XnI103sXji6b9MQQ5iQUw=w426-h240-k-no
31,Austin,TX,Texas,30.3004,-97.7522,1840019590,https://lh5.googleusercontent.com/p/AF1QipOFr6Cpzho_JpU8CP7qqmMR8dyy8NVJQLbjQN3M=w408-h306-k-no
32,Cincinnati,OH,Ohio,39.1413,-84.5061,1840003814,https://lh5.googleusercontent.com/p/AF1QipPl4wNdBdVSXw6h-8prPl7COs2GclMGvENic8a-=w408-h725-k-no
33,Kansas City,MO,Missouri,39.1239,-94.5541,1840008535,https://lh5.googleusercontent.com/p/AF1QipPDpzWju-JJ3YUeSF0j5pgpIQpqg1XrlDWnc2w0=w408-h306-k-no
34,Manhattan,NY,New York,40.7834,-73.9662,1840034000,https://lh5.googleusercontent.com/p/AF1QipMBjHDrwbysjbBLdfMUOZRxutj8aT8JA36ls7yk=w408-h306-k-no
35,Indianapolis,IN,Indiana,39.7771,-86.1458,1840030084,https://lh5.googleusercontent.com/p/AF1QipPF0ahEBYhIBPWquRvu356MkklNYX0KPMe_83uy=w408-h306-k-no
36,Columbus,OH,Ohio,39.9862,-82.985,1840003760,https://lh5.googleusercontent.com/p/AF1QipNNpCW5h1ex_H80XwrtPpTNviaWDNIT3myVtEpA=w408-h544-k-no
37,Charlotte,NC,North Carolina,35.208,-80.8304,1840014557,https://lh5.googleusercontent.com/p/AF1QipN7O6GoKD5sUUrCQeHXyhKKsPmh4qIWfd2TYfXJ=w533-h240-k-no
38,Virginia Beach,VA,Virginia,36.7335,-76.0435,1840003871,https://lh5.googleusercontent.com/p/AF1QipO-Rrwu06AlMwjayeWEG6roHmTXVAouL9sJjpHv=w408-h725-k-no
39,Bronx,NY,New York,40.8501,-73.8662,1840033999,https://lh5.googleusercontent.com/p/AF1QipMn1ACb4YeVXRqC89Suw99xeWLauZEUv9ixus6b=w408-h544-k-no
40,Milwaukee,WI,Wisconsin,43.0642,-87.9673,1840003046,https://lh5.googleusercontent.com/p/AF1QipOZL3HXFZMPmGrf2il5mRttIhUHQMcZnsQ8QiOO=w408-h725-k-no
41,Providence,RI,Rhode Island,41.823,-71.4187,1840003289,https://lh5.googleusercontent.com/p/AF1QipOumsl8xJVnqlovKjL6Gy2s53ertXoVdgTxToIm=w426-h240-k-no
42,Jacksonville,FL,Florida,30.3322,-81.6749,1840015031,https://lh5.googleusercontent.com/p/AF1QipPsV57Qy1p1Sd62f32pix5AvVKl1WkwUpt1Rc-9=w408-h272-k-no
43,Salt Lake City,UT,Utah,40.7777,-111.9306,1840021383,https://lh5.googleusercontent.com/p/AF1QipPaREu4rfSwfhTh74p_n3H_fU4ne57t6Otx2FUe=w408-h725-k-no
44,Nashville,TN,Tennessee,36.1715,-86.7843,1840036155,https://lh5.googleusercontent.com/p/AF1QipOR3xcPhAESnX82pw9ilNynhzoaCLJuxGFYSF0u=w533-h240-k-no
45,Richmond,VA,Virginia,37.5295,-77.4756,1840001698,https://lh5.googleusercontent.com/p/AF1QipNtny5nLAMQX6JZvztiZiCifLL_najxyEsQia0l=w408-h271-k-no
46,Memphis,TN,Tennessee,35.1046,-89.9773,1840015457,https://lh5.googleusercontent.com/p/AF1QipNNqP3QMbjPpyYtVMPFxepCRB6hQLimR9ZC8kWG=w520-h240-k-no
47,Raleigh,NC,North Carolina,35.8325,-78.6435,1840014497,https://lh5.googleusercontent.com/p/AF1QipM9v4Ez_uIJgFXz_Ti035NErYT7SIxMsZr_9tnp=w408-h474-k-no
48,New Orleans,LA,Louisiana,30.0687,-89.9288,1840001839,https://lh5.googleusercontent.com/p/AF1QipMOeep1WoNyQMHD67xbdhjKt4ANOY3KT_R1Vhbi=w408-h306-k-no
49,Louisville,KY,Kentucky,38.1663,-85.6485,1840030815,https://lh5.googleusercontent.com/p/AF1QipMLsvOO-OLYmozFnn6YwY0cULq4vjq7jSLPM-tV=w408-h269-k-no
50,Oklahoma City,OK,Oklahoma,35.4676,-97.5136,1840020428,https://lh5.googleusercontent.com/p/AF1QipNwzdJ8Q1i9uFNDBTNCkyWZ4266gdQ5nat6NPpg=w408-h725-k-no
51,Bridgeport,CT,Connecticut,41.1918,-73.1953,1840004836,https://lh5.googleusercontent.com/p/AF1QipPKH596FmsRyLappad2hujU7DnjHH6lebMZmUHx=w408-h306-k-no
52,Buffalo,NY,New York,42.9016,-78.8487,1840000386,https://lh5.googleusercontent.com/p/AF1QipMd8lXnJW0JoricrWLs-ErDD4_6aBSkZTchsk1a=w408-h306-k-no
53,Fort Worth,TX,Texas,32.7811,-97.3473,1840020696,https://lh5.googleusercontent.com/p/AF1QipN1Y8yLY1V-WPs_ea0bNNiFpWyJx9Rwm0ZCgZVj=w408-h302-k-no
54,Hartford,CT,Connecticut,41.7661,-72.6834,1840004773,https://lh5.googleusercontent.com/p/AF1QipPlYm8cd_uTcNtsfv68EcPK0K0A8sXujPIksH_3=w426-h240-k-no
55,Tucson,AZ,Arizona,32.1545,-110.8782,1840022101,//lh5.googleusercontent.com/proxy/wNGc6fTcDjxuJS0coKD6TtWRQ46W1JBcFVUaIGoRaF-iVferuyUJ2JQzeEqiOzgfG6aGQ-j7LAixNU74XNBUVGPEOE4ZuAtTV_pWLY6pp8NTUMCqOfsCc2rOeU3ywjF3ozgWxLKarF16BndSpcdVWwNm8m2mRw=w427-h240-k-no
56,Omaha,NE,Nebraska,41.2627,-96.0522,1840009315,https://lh5.googleusercontent.com/p/AF1QipPXLghfcEpH0uyu2LakIHqQyS0zp-_m5xNZzq7w=w408-h839-k-no
57,El Paso,TX,Texas,31.8479,-106.4309,1840023252,https://lh5.googleusercontent.com/p/AF1QipNMOJ7P97Kj-Ec3ysUV-SD8tO1Psh7vBlgcv0j0=w408-h839-k-no
58,Honolulu,HI,Hawaii,21.3294,-157.846,1840013305,https://lh5.googleusercontent.com/p/AF1QipNGX-cnUqxp6r8FAPep3nKw7oIOGp-mgftZl8rV=w408-h544-k-no
59,McAllen,TX,Texas,26.2273,-98.2471,1840021024,https://lh5.googleusercontent.com/p/AF1QipO6QVDS-BxCljvgogkBNul04b0py99OYcFXRgRA=w408-h544-k-no
60,Albuquerque,NM,New Mexico,35.1053,-106.6464,1840019176,https://lh5.googleusercontent.com/p/AF1QipO_l4HNg1hx5Y6VKpoR4FeAne9JSS0bil7efr3F=w408-h510-k-no
61,Birmingham,AL,Alabama,33.5277,-86.7987,1840006507,https://lh5.googleusercontent.com/p/AF1QipMMB82BsT3OF60EOYiDhto4tGJIJcsgrwufSyQv=w408-h306-k-no
62,Sarasota,FL,Florida,27.3386,-82.5431,1840015988,https://lh5.googleusercontent.com/p/AF1QipMhyp-a0Hq22T6G9iEEbDAJc5hZcVkNbcJV_MCp=w426-h240-k-no
63,Dayton,OH,Ohio,39.7797,-84.1998,1840034249,https://lh5.googleusercontent.com/p/AF1QipO2zGiCehFs6t60Qe6fNJGsXB12jdgUFHWu6VT-=w408-h725-k-no
64,Rochester,NY,New York,43.168,-77.6162,1840000373,https://lh5.googleusercontent.com/p/AF1QipMve3PGThW3pWzPcq3DPrzOwbhtndBt5vhJUaKz=w408-h306-k-no
65,Fresno,CA,California,36.7831,-119.7941,1840020319,https://lh5.googleusercontent.com/p/AF1QipPPgb67AngI36mfra8M3D1KvM2v4cmwbF9mg5FP=w426-h240-k-no
66,Allentown,PA,Pennsylvania,40.5961,-75.4756,1840001044,https://lh5.googleusercontent.com/p/AF1QipMyZ5mMxcmHfwqIy5TS5jMfXwv9NjzGlOtJXZUe=w408-h725-k-no
67,Tulsa,OK,Oklahoma,36.1284,-95.9042,1840021672,https://lh5.googleusercontent.com/p/AF1QipOIcH02eW9LhH-eajRwmu4CwlKDOAxn5Flp-sW6=w408-h306-k-no
68,Cape Coral,FL,Florida,26.6446,-81.9956,1840015130,https://lh5.googleusercontent.com/p/AF1QipNuyV-S-H7DkKRpB_TCXyYhOa26hCjcqE7HEP87=w426-h240-k-no
69,Concord,CA,California,37.9722,-122.0016,1840018905,https://lh5.googleusercontent.com/p/AF1QipN0GnM3RhcjITsNfFzgu1JfY4R-YKE9F-s5i88h=w408-h306-k-no
70,Colorado Springs,CO,Colorado,38.8674,-104.7606,1840018825,https://lh5.googleusercontent.com/p/AF1QipM_AlQI92i3qL4fjnx0Nnh_XFd6dP2vfz8cY3VG=w493-h240-k-no
71,Charleston,SC,South Carolina,32.8153,-79.9628,1840015163,https://lh5.googleusercontent.com/p/AF1QipPmOgg3hPMfmfXCbbXv4jZW3u3bO4aJ0mzzurGM=w408-h544-k-no
72,Springfield,MA,Massachusetts,42.1155,-72.5395,1840000466,https://lh5.googleusercontent.com/p/AF1QipN9jPGE23HADElEVNxMxB0G71F_dXx5KStb4heF=w426-h240-k-no
73,Grand Rapids,MI,Michigan,42.961999999999996,-85.6562,1840002928,https://lh5.googleusercontent.com/p/AF1QipPvjHtj3ub_tHbpDXmsPeij7X3DaUS8gcAlB1f5=w408-h306-k-no
74,Mission Viejo,CA,California,33.6095,-117.655,1840020580,https://lh5.googleusercontent.com/p/AF1QipN5GAONy0OIn_-c_lDsYzggG3GkbNPxTembDLo=w882-h240-k-no
75,Albany,NY,New York,42.6664,-73.7987,1840000417,https://lh5.googleusercontent.com/p/AF1QipNqs-bjiK3wnYV3_3W8Kz6qCAWdpxc8AI8rfMNu=w408-h272-k-no
76,Knoxville,TN,Tennessee,35.9692,-83.9496,1840014486,https://lh5.googleusercontent.com/p/AF1QipM7Siaf2SfmZy2tBNf1urYdTk65f9gPwhkQMlUn=w408-h544-k-no
77,Bakersfield,CA,California,35.3529,-119.0359,1840019148,https://lh5.googleusercontent.com/p/AF1QipMvBgmDaSK_kpRNc1JYj3GjkkFWEZvuhK4a9JMJ=w408-h306-k-no
78,Ogden,UT,Utah,41.2278,-111.9682,1840020135,https://lh5.googleusercontent.com/p/AF1QipPpVirgTrdtnGSMkBulN2RSx7UWRRFGtfvsOtib=w408-h544-k-no
79,Baton Rouge,LA,Louisiana,30.4418,-91.131,1840013941,https://lh5.googleusercontent.com/p/AF1QipPdmvPk2Rd_nbt-2MyNJY8s3QMtICgkrNH1553C=w408-h612-k-no
80,Akron,OH,Ohio,41.0798,-81.5219,1840000791,https://lh5.googleusercontent.com/p/AF1QipOOQy4hE04-jIPiuj4YuPGX1ShvZE8lFfoaf2vC=w408-h544-k-no
81,New Haven,CT,Connecticut,41.3112,-72.9246,1840004850,https://lh5.googleusercontent.com/p/AF1QipOSJjqCqM56ssn3aqNuYqXEmeczl8NQ9PiJkFu6=w408-h544-k-no
82,Columbia,SC,South Carolina,34.0376,-80.9037,1840014730,https://lh5.googleusercontent.com/p/AF1QipOY42aYuK4zM3vVncX0SVY-knQkAWjrAQE5mckj=w408-h306-k-no
83,Mesa,AZ,Arizona,33.4017,-111.71799999999999,1840020566,https://lh5.googleusercontent.com/p/AF1QipOyraZ3MehdpMMVoawzyOWdYIEbNz3gqJ0Nu_7N=w408-h306-k-no
84,Palm Bay,FL,Florida,27.955,-80.6627,1840015094,https://lh5.googleusercontent.com/p/AF1QipPUImH3yAF6BGgjokPT7wpeweXfxoDg6uNGH4Q-=w426-h240-k-no
85,Provo,UT,Utah,40.2457,-111.6457,1840020174,https://lh5.googleusercontent.com/p/AF1QipNpRApVQ1Ywk6HtbHKJH4PMy98Ew5u50I2gYCss=w408-h273-k-no
86,Worcester,MA,Massachusetts,42.2705,-71.8079,1840000434,https://lh5.googleusercontent.com/p/AF1QipPDQuWOTOYE6Wx6h_NEcp1q2tGH8XqlL6EIAKY=w426-h240-k-no
87,Murrieta,CA,California,33.571999999999996,-117.1909,1840020553,https://lh5.googleusercontent.com/p/AF1QipPfYhN5s-KctgYWEvARW3d2zjbUnsxtfucf7f0H=w408-h725-k-no
88,Greenville,SC,South Carolina,34.8353,-82.3647,1840013501,https://lh5.googleusercontent.com/p/AF1QipPDhxgaDDDz5EtQkOWDPHNk4Dl_h0WIQq3MorTv=w408-h544-k-no
89,Wichita,KS,Kansas,37.6896,-97.3442,1840001686,https://lh5.googleusercontent.com/p/AF1QipNqCspI46DepqyArkcno9jqeyA_cp_sLgGHw3PN=w426-h240-k-no
90,Toledo,OH,Ohio,41.6639,-83.5822,1840000572,https://lh5.googleusercontent.com/p/AF1QipPuITvkpr-qADBI32dCu1c9UPno170ZRcwJwwx7=w408-h306-k-no
91,Staten Island,NY,New York,40.5834,-74.1496,1840034032,https://lh5.googleusercontent.com/p/AF1QipPqkR13qI0yQw_kqgp-9eetvA29VbX90roGrR6m=w408-h306-k-no
92,Des Moines,IA,Iowa,41.5725,-93.6105,1840007069,https://lh5.googleusercontent.com/p/AF1QipMamnLEkL8EvZpj8HpQNdly-alKAfckzDLaVY7c=w408-h269-k-no
93,Long Beach,CA,California,33.7981,-118.1675,1840020490,https://lh5.googleusercontent.com/p/AF1QipOcfOzTHk0jwOBlgyHF1vO3_KDcPba0V6OkPYYs=w408-h725-k-no
94,Port St. Lucie,FL,Florida,27.2796,-80.3883,1840015119,https://lh5.googleusercontent.com/p/AF1QipNv3s75F3psD_bXQ16q0omaPQl3ejSK1bN2zFdS=w408-h271-k-no
95,Denton,TX,Texas,33.2176,-97.1419,1840019390,https://lh5.googleusercontent.com/p/AF1QipOfWhYI4BrJJ9xEbeCf8IbmY-gQdAc_BR4Wc3JR=w493-h240-k-no
96,Madison,WI,Wisconsin,43.0826,-89.3931,1840002915,https://lh5.googleusercontent.com/p/AF1QipM9M4zTiPmvT_Ec2W38Ct97cpyZ1JlrWHhP7PiD=w408-h408-k-no
97,Reno,NV,Nevada,39.5497,-119.8483,1840020121,https://lh5.googleusercontent.com/p/AF1QipMMSsEnkDBypBp7-Q2bSDgBT2ml7o8LkH5Jyjwz=w408-h544-k-no
98,Harrisburg,PA,Pennsylvania,40.2752,-76.8843,1840001288,https://lh5.googleusercontent.com/p/AF1QipOo4zwRCyLJcy1S6b1IgInUTXqudSyF2GdImtPC=w408-h306-k-no
99,Little Rock,AR,Arkansas,34.7256,-92.3576,1840015509,https://lh5.googleusercontent.com/p/AF1QipPIBC6jL3VRs6xYpFBg6d16H8a4Aw8aJVxk5U_x=w408-h544-k-no
100,Oakland,CA,California,37.7903,-122.2165,1840020296,https://lh5.googleusercontent.com/p/AF1QipMV-N0HzaGO9A_8yPYF70twFwH6cAsOA2kosCiR=w426-h240-k-no
101,Durham,NC,North Carolina,35.9794,-78.9031,1840013364,https://lh5.googleusercontent.com/p/AF1QipOeI_EruOOzDMicp1gibU_4R_DA4_9kVY-7g56p=w408-h544-k-no
102,Winston-Salem,NC,North Carolina,36.1029,-80.2611,1840015324,https://lh5.googleusercontent.com/p/AF1QipPP1-zcDrfDTW6W-nIZYdZ7z73CSlxklUm5D6vc=w408-h725-k-no
103,Bonita Springs,FL,Florida,26.3559,-81.7861,1840014227,https://lh5.googleusercontent.com/p/AF1QipM8-esVmv4JTp_XGFiMFBNnSs_u3qg8H-JwTsOT=w408-h725-k-no
104,Indio,CA,California,33.7346,-116.2346,1840019304,https://lh5.googleusercontent.com/p/AF1QipPvn6cSzIXh-8YCIlgM5sLbdASOP8IEcgVxEK9Z=w408-h839-k-no
105,Palm Coast,FL,Florida,29.5392,-81.24600000000001,1840015064,https://lh5.googleusercontent.com/p/AF1QipMl78Hk3fNat5T8-bi5txybfTWY98PRIBw5poa9=w408-h725-k-no
106,Chattanooga,TN,Tennessee,35.0657,-85.2488,1840014569,https://lh5.googleusercontent.com/p/AF1QipMNBJf3Apc9k0ydd1hN-DRR9_tWck-DuytynK2H=w425-h240-k-no
107,Spokane,WA,Washington,47.6671,-117.43299999999999,1840021093,https://lh5.googleusercontent.com/p/AF1QipNRW0mXSdT3eDnrlJps_JFaGfoEtbVDkkMOkjRo=w426-h240-k-no
108,Syracuse,NY,New York,43.0409,-76.1438,1840000378,https://lh5.googleusercontent.com/p/AF1QipOYmwBCpUmNUTu6j5yZgYZxtpVKxtKgWZjPo-TP=w408-h544-k-no
109,Lancaster,PA,Pennsylvania,40.0421,-76.3012,1840003718,https://lh5.googleusercontent.com/p/AF1QipPoU-e4MBQatKOTiEJRgQwwWtwyZVc7hYZXQFm1=w408-h543-k-no
110,Arlington,TX,Texas,32.6998,-97.125,1840019422,https://lh5.googleusercontent.com/p/AF1QipNgKxOSQEnpl_bndrz7wQo02Vbki3UW9nqKhFI3=w426-h240-k-no
111,Stockton,CA,California,37.9765,-121.3109,1840021517,https://lh5.googleusercontent.com/p/AF1QipPOF-_5H3HwT82Lo6FUF3qBKcjQtulukDKcMM1f=w408-h306-k-no
112,Poughkeepsie,NY,New York,41.6949,-73.921,1840000500,https://lh5.googleusercontent.com/p/AF1QipMgr3qXOr6Xk6xmcqcJVupiHIu3MAj6r7BDe99Z=w426-h240-k-no
113,Augusta,GA,Georgia,33.3645,-82.0708,1840029462,https://lh5.googleusercontent.com/p/AF1QipNJxdhFkddRtGKOo6GV9nV7WL0IJQxx2Rz3BiYv=w408-h306-k-no
114,Boise,ID,Idaho,43.6007,-116.2312,1840027142,https://lh5.googleusercontent.com/p/AF1QipM1_4qldsSFq8fP5UXMK2OLdmy1fa6BfeEVL4YP=w408-h306-k-no
115,Oxnard,CA,California,34.1963,-119.1815,1840020474,https://lh5.googleusercontent.com/p/AF1QipP2HR6znjoJMSrp9BbO_CRRiqNyk7XhPDAQJxIS=w408-h306-k-no
116,Scranton,PA,Pennsylvania,41.4044,-75.6649,1840003389,https://lh5.googleusercontent.com/p/AF1QipNf-qj4R-3j7JnSV00N0eDvQxscyN1E5v85x6Pb=w408-h306-k-no
117,Modesto,CA,California,37.6374,-121.0028,1840020287,https://lh5.googleusercontent.com/p/AF1QipOv5Ci-DyhmDFffazumUJ7d3plrJKa5ICIvxCaD=w408-h306-k-no
118,Kissimmee,FL,Florida,28.3042,-81.4164,1840015109,https://lh5.googleusercontent.com/p/AF1QipNAN7WgVTLLoV9EAkk66A_Vq2e02B8YitRBilbq=w408-h306-k-no
119,Aurora,CO,Colorado,39.7087,-104.7273,1840018794,https://lh5.googleusercontent.com/p/AF1QipMqBJzspjpO6j4Aqp05zGnb6jeU3O_RytErrI0Y=w426-h240-k-no
120,Youngstown,OH,Ohio,41.0993,-80.6463,1840003563,https://lh5.googleusercontent.com/p/AF1QipOEjBC9venrIrv2b-wM9R2wUPBzuQqt3ieULmbS=w408-h306-k-no
121,Fayetteville,AR,Arkansas,36.0713,-94.166,1840013368,https://lh5.googleusercontent.com/p/AF1QipOKPRfX_ESAhaw4RDjYa11galGcl2JGmCs1wgXt=w408-h306-k-no
122,Anaheim,CA,California,33.839,-117.8572,1840019322,https://lh5.googleusercontent.com/p/AF1QipNPVCTnuY0cjPhiMxlAtLbhprDeQGoy1prUhFSv=w408-h306-k-no
123,Pensacola,FL,Florida,30.4427,-87.1886,1840015005,https://lh5.googleusercontent.com/p/AF1QipM8KDhGvtZ8KhOhOoDUwDVUjyA8Fg_rcSTZksQQ=w408-h544-k-no
124,Victorville,CA,California,34.5277,-117.3536,1840021731,https://lh5.googleusercontent.com/p/AF1QipOmzG3fGq9xhTplvuo4Hd04c4QeTy_VHdMns4dQ=w408-h408-k-no
125,Lancaster,CA,California,34.6935,-118.1753,1840020516,https://lh5.googleusercontent.com/p/AF1QipOxvAoTtZti_O3zjCcbAzDWe6RLCkux3hQPuEJ-=w408-h306-k-no
126,Greensboro,NC,North Carolina,36.0956,-79.8269,1840013356,https://lh5.googleusercontent.com/p/AF1QipNoKH2eyVgDLq8twwsMBbSzsbA8McsJbIuSGQ0I=w408-h408-k-no
127,Corpus Christi,TX,Texas,27.726,-97.3755,1840019718,https://lh5.googleusercontent.com/p/AF1QipMbDCAUTUJBAqdeq_juYH3e6slEOCgjNGfA2joH=w408-h306-k-no
128,Fort Wayne,IN,Indiana,41.0886,-85.1437,1840008261,https://lh5.googleusercontent.com/p/AF1QipO4aPcmvqwvrzbkTkv0kccMrcD29vtBdBMzVJdK=w408-h306-k-no
129,Santa Ana,CA,California,33.7366,-117.8819,1840021964,https://lh5.googleusercontent.com/p/AF1QipP8lGCpBaUcLSJwkMyPDkeKXb_9YTU5npSDi9Ns=w466-h240-k-no
130,Flint,MI,Michigan,43.0235,-83.6922,1840002949,https://lh5.googleusercontent.com/p/AF1QipNB4J_mcGAc-000xuMSSzYzNbuPyjjxfNIHI_9b=w493-h240-k-no
131,Fayetteville,NC,North Carolina,35.0846,-78.9776,1840013490,https://lh5.googleusercontent.com/p/AF1QipOgsJA3l6gCyx7oMIfkz2VvKw5r3kvVaTKEuIu9=w408-h725-k-no
132,Jackson,MS,Mississippi,32.3163,-90.2124,1840014895,https://lh5.googleusercontent.com/p/AF1QipPrskhd9iCfOwW-lCywSss9cFoCk-qf9gPkOa-S=w408-h306-k-no
133,Santa Rosa,CA,California,38.4458,-122.7067,1840021488,https://lh5.googleusercontent.com/p/AF1QipMft96y_OpY-H5neo53RJcj4YD0iNYn2ADXCKEX=w408-h544-k-no
134,Lansing,MI,Michigan,42.7142,-84.5601,1840003102,https://lh5.googleusercontent.com/p/AF1QipOWVUTZNlO0AHLpL1B2SQIMLerK7YGebomr07yH=w408-h305-k-no
135,San Juan,PR,Puerto Rico,18.4037,-66.0636,1630035577,//maps.gstatic.com/tactile/pane/default_geocode-2x.png
136,Lexington,KY,Kentucky,38.0423,-84.4587,1840015211,https://lh5.googleusercontent.com/p/AF1QipNpmllk0ElxKHpNEim8pEgdBY_5PBl-rQPRwj_3=w408-h544-k-no
137,Ann Arbor,MI,Michigan,42.2755,-83.7312,1840003172,https://lh5.googleusercontent.com/p/AF1QipNd9l4rGO8cA2WvdY-xXuHX7iMgFwEMdz5ezdmN=w408-h306-k-no
